 MetaGeneAnnotator Prediction Results

# Chromosome dna:chromosome chromosome:ASM80076v1:Chromosome:1:4558660:1 REF
# gc = 0.508047, rbs = 0.79197
# self: b
gene_1	337	2799	+	0	11	308.894	s	323	328	3.47047
gene_2	2801	3733	+	0	11	108.66	s	2789	2794	7.60878
gene_3	3734	5020	+	0	11	208.66	s	3721	3726	1.75481
gene_4	5349	5534	+	0	11	17.7182	p	5341	5346	0.211392
gene_5	5683	6459	-	0	11	111.76	s	6465	6470	4.37356
gene_6	6529	7959	-	0	11	95.4173	s	7967	7972	4.46741
gene_7	8238	9191	+	0	11	183.746	s	8222	8227	5.10008
gene_8	9306	9893	+	0	11	74.6872	s	9291	9296	2.33612
gene_9	9928	10494	-	0	11	109.547	s	10499	10504	1.10147
gene_10	10643	11356	-	0	11	76.0889	s	11365	11370	0.787343
gene_11	11382	11786	-	0	11	43.5284	s	11794	11799	4.37828
gene_12	12163	14079	+	0	11	327.589	s	12151	12156	1.78029
gene_13	14168	15298	+	0	11	135.309	s	14153	14158	-1.59504
gene_14	15439	16557	+	0	11	15.0053	b	15427	15432	1.03864
gene_15	16751	16903	-	0	11	13.8099	p	16913	16918	8.03013
gene_16	17489	18655	+	0	11	140.405	s	17474	17479	5.20426
gene_17	18721	19620	+	0	11	99.7627	s	18705	18710	4.63714
gene_18	19811	20314	-	0	11	12.9655	p	20323	20328	-0.75247
gene_19	20815	21078	-	0	11	39.5944	p	21086	21091	3.91534
gene_20	21461	22348	+	0	11	93.3525	s	21450	21455	4.98832
gene_21	22391	25207	+	0	11	441.55	s	22373	22378	0.828393
gene_22	25207	25701	+	0	11	72.4281	s	25192	25197	-0.856877
gene_23	25826	26275	+	0	11	78.1232	s	25811	25816	2.75455
gene_24	26277	27227	+	0	11	181.197	s	26265	26270	4.00624
gene_25	27293	28207	+	0	11	105.805	s	27282	27287	6.96511
gene_26	28374	29195	+	0	11	125.209	s	28361	28366	6.82799
gene_27	29237	29404	-	0	11	4.86164	p	29409	29414	0.613482
gene_28	29651	30799	+	0	11	146.892	s	29640	29645	4.07317
gene_29	30817	34038	+	0	11	642.762	s	30802	30807	4.2005
gene_30	34086	34265	-	0	11	6.2694	p	34273	34278	-0.441912
