 MetaGeneAnnotator Prediction Results

# Chromosome dna:chromosome chromosome:ASM2732v1:Chromosome:1:580076:1 REF
# gc = 0.316891, rbs = 0.123295
# self: b
gene_1	686	1828	+	0	11	97.0924	b	676	681	-2.63748
gene_2	1828	2073	+	0	11	28.5195	p	1813	1818	-2.78628
gene_3	2605	2760	+	0	11	8.14569	p	2595	2600	-2.74557
gene_4	2845	2979	+	0	11	12.2144	p	2831	2836	-2.8265
gene_5	3010	3255	+	0	11	24.0226	s	2997	3002	-2.3787
gene_6	3319	3513	+	0	11	12.6945	p	3305	3310	-1.96866
gene_7	3529	4557	+	0	11	131.577	s	3518	3523	-2.68687
gene_8	4645	4797	+	0	11	21.6994	p	4634	4639	-2.84656
gene_9	4812	7322	+	0	11	292.643	p	4801	4806	-2.89555
gene_10	7294	7857	+	0	11	69.5177	p	7278	7283	-2.7217
gene_11	8107	8295	+	0	11	20.0362	p	8092	8097	-2.07318
gene_12	8296	8547	+	0	11	28.9685	p	8285	8290	-2.73252
gene_13	8551	9183	+	0	11	64.8118	b	8542	8547	-2.18008
gene_14	9468	9755	+	0	11	38.6911	b	9458	9463	-2.55143
gene_15	9923	11059	+	0	11	146.231	b	9912	9917	-2.07172
gene_16	11251	11892	+	0	11	61.1046	b	11240	11245	-2.21239
gene_17	12068	12244	+	0	11	19.9793	p	12050	12055	-2.72443
gene_18	13256	13564	-	0	11	43.379	p	13574	13579	-2.69184
gene_19	13569	14057	-	0	11	47.1819	b	14070	14075	-2.04381
gene_20	14217	14432	-	0	11	22.841	p	-	-	-
gene_21	14503	15138	-	0	11	88.8479	b	-	-	-
gene_22	15555	16310	+	0	11	60.7731	b	15545	15550	-2.05343
gene_23	16536	16967	+	0	11	41.6911	p	-	-	-
gene_24	17001	17426	+	0	11	53.8986	p	16993	16998	-2.44917
gene_25	17512	17784	+	0	11	19.6934	s	17501	17506	-2.81008
gene_26	17800	18414	+	0	11	32.2981	b	17784	17789	-2.30972
gene_27	18886	19242	+	0	11	37.3854	b	18874	18879	-2.96317
gene_28	19252	19623	+	0	11	40.9326	p	19238	19243	-2.82561
gene_29	19825	20736	+	0	11	65.0605	p	19809	19814	-2.82386
gene_30	20743	21177	+	0	11	48.8427	b	20726	20731	-2.36713
gene_31	21577	22128	+	0	11	63.6757	s	21559	21564	-2.55011
gene_32	22389	23558	+	0	11	137.865	p	22380	22385	-1.98695
gene_33	23638	23838	+	0	11	26.4636	p	23627	23632	-2.54441
gene_34	23968	24135	+	0	11	18.4975	p	23954	23959	-2.81126
gene_35	24214	24468	+	0	11	20.0513	s	24203	24208	-2.68337
gene_36	24468	24710	+	0	11	26.7814	p	24456	24461	-2.92941
gene_37	25371	25766	+	0	11	40.6213	p	25361	25366	-1.93477
gene_38	25848	26006	+	0	11	7.2296	b	25834	25839	-2.39298
gene_39	26261	26473	+	0	11	36.8461	p	26252	26257	-2.46253
gene_40	26479	27030	+	0	11	84.9415	p	26471	26476	-1.95834
gene_41	27049	27345	+	0	11	38.6801	s	27031	27036	-2.04174
gene_42	27346	28233	+	0	11	111.246	p	27332	27337	-2.77416
gene_43	28730	29305	+	0	11	45.1478	p	28714	28719	-2.30972
gene_44	29552	30124	+	0	11	97.7877	p	29543	29548	-2.18008
gene_45	30093	30260	+	0	11	11.8962	b	-	-	-
gene_46	30330	30548	+	0	11	23.729	s	30314	30319	-2.41681
gene_47	30983	31153	+	0	11	22.6343	p	-	-	-
gene_48	31143	31703	-	0	11	45.807	p	31711	31716	-2.5958
gene_49	31705	32325	-	0	11	69.7124	s	32331	32336	-2.47877
gene_50	32359	32820	-	0	11	43.7078	b	32826	32831	-2.68579
gene_51	32851	33054	-	0	11	29.7546	p	33059	33064	-2.22818
gene_52	33130	33384	-	0	11	24.2135	p	33392	33397	-2.28564
gene_53	33463	33897	-	0	11	52.8056	p	33903	33908	-2.67329
gene_54	34195	34365	-	0	11	15.2833	p	34370	34375	-2.6617
gene_55	34435	35109	-	0	11	63.4532	p	35117	35122	-2.86024
gene_56	35113	35580	-	0	11	44.2344	s	35583	35588	-2.92238
gene_57	35902	36195	-	0	11	35.5398	s	-	-	-
gene_58	36514	36714	-	0	11	11.5318	s	36719	36724	-2.93779
gene_59	36977	37957	+	0	11	106.539	p	-	-	-
gene_60	38735	38977	+	0	11	16.1952	s	38724	38729	-2.58839
gene_61	40542	41069	+	0	11	43.1028	p	40530	40535	-2.60994
gene_62	41151	41297	+	0	11	15.5847	p	41143	41148	-2.85445
gene_63	41319	41567	+	0	11	29.5464	b	41309	41314	-2.68815
gene_64	42352	42888	+	0	11	52.3926	b	42340	42345	-1.82072
gene_65	43180	43404	+	0	11	27.4179	p	43170	43175	-2.40347
gene_66	43401	43565	+	0	11	11.9241	p	43390	43395	-1.85929
gene_67	43593	44258	+	0	11	55.3973	s	43581	43586	-2.29623
gene_68	44403	44753	+	0	11	23.2169	p	44394	44399	-2.67883
gene_69	44891	45070	-	0	11	21.7553	p	45073	45078	-2.88025
gene_70	45188	45481	-	0	11	24.2501	p	45487	45492	-2.69556
gene_71	46139	46276	-	0	11	10.5513	p	-	-	-
gene_72	46297	46671	-	0	11	49.0027	p	46676	46681	-2.9387
gene_73	46975	47109	-	0	11	12.27	b	47112	47117	-2.84665
gene_74	47203	47421	-	0	11	19.8473	s	47430	47435	-1.91071
gene_75	47580	47855	+	0	11	12.964	b	-	-	-
gene_76	48333	48929	+	0	11	65.4834	b	48318	48323	-2.7323
gene_77	48945	49190	+	0	11	32.3922	p	48935	48940	-2.86639
gene_78	49376	49642	+	0	11	44.9656	p	49366	49371	-2.65804
gene_79	49840	50163	+	0	11	32.4884	s	49825	49830	-2.65906
gene_80	50572	50724	+	0	11	23.0273	p	50554	50559	-2.41909
gene_81	50839	51168	+	0	11	48.2091	b	50824	50829	-2.5662
gene_82	51863	52357	+	0	11	43.2156	s	51852	51857	-2.26485
gene_83	52365	52769	+	0	11	29.282	b	52352	52357	-2.59262
gene_84	52830	53207	+	0	11	15.9759	b	-	-	-
gene_85	53204	53488	+	0	11	8.25037	b	53194	53199	-2.7283
gene_86	53735	54568	+	0	11	105.482	p	53727	53732	-2.51507
gene_87	54657	55271	+	0	11	55.4387	s	54648	54653	-2.16361
gene_88	55443	55604	+	0	11	11.367	p	-	-	-
gene_89	55588	55818	+	0	11	20.1025	s	-	-	-
gene_90	55984	56478	+	0	11	57.1408	b	55975	55980	-2.54716
gene_91	56715	56972	+	0	11	7.32862	b	56699	56704	-2.89756
gene_92	57194	57916	-	0	11	78.0802	b	57923	57928	-2.64272
gene_93	57944	58270	-	0	11	34.5468	p	58277	58282	-2.62131
gene_94	58284	58691	+	0	11	37.1976	p	-	-	-
gene_95	58716	59078	+	0	11	44.9579	b	58707	58712	-2.69371
gene_96	59082	59753	+	0	11	85.9451	s	59068	59073	-2.45597
gene_97	59740	60663	+	0	11	128.725	p	59731	59736	-2.53516
gene_98	60841	61005	+	0	11	19.9702	p	60827	60832	-2.5562
gene_99	61014	61406	+	0	11	16.0641	s	61000	61005	-2.82386
gene_100	61406	62353	+	0	11	102.052	p	61397	61402	-2.20969
gene_101	62459	62785	+	0	11	31.1315	p	-	-	-
gene_102	62840	63058	+	0	11	21.2988	p	62825	62830	-2.50622
gene_103	63035	63556	-	0	11	83.7084	b	63559	63564	-2.63669
gene_104	63662	63985	-	0	11	38.8379	p	63989	63994	-2.51438
gene_105	64145	64360	-	0	11	20.8373	p	64363	64368	-2.30315
gene_106	64668	64910	-	0	11	15.6646	s	-	-	-
gene_107	65131	65730	-	0	11	49.847	b	-	-	-
gene_108	65865	66248	-	0	11	58.5881	p	-	-	-
gene_109	66227	67120	-	0	11	84.5997	s	67125	67130	-2.51958
gene_110	67293	67643	-	0	11	45.5963	p	67647	67652	-2.81567
gene_111	67650	67916	+	0	11	36.7584	p	67635	67640	-2.65906
gene_112	68091	68303	+	0	11	14.4155	s	68083	68088	-2.0029
gene_113	68591	68989	-	0	11	24.1584	s	68993	68998	-2.73596
gene_114	69269	69979	-	0	11	43.5284	b	69988	69993	-2.81638
gene_115	69992	70225	-	0	11	1.67837	p	-	-	-
gene_116	70530	70796	+	0	11	32.0204	b	70516	70521	-2.84732
gene_117	70899	72572	+	0	11	148.784	s	-	-	-
gene_118	72667	73434	+	0	11	74.1646	b	72658	72663	-2.75615
gene_119	73690	74580	+	0	11	81.8247	b	-	-	-
gene_120	74895	75197	-	0	11	25.056	a	75203	75208	-2.16131
gene_121	75085	75393	+	0	11	18.9529	b	75076	75081	-2.85232
gene_122	75466	75642	+	0	11	8.5534	a	75454	75459	-2.49703
gene_123	76078	76572	+	0	11	55.2575	s	76065	76070	-2.0444
gene_124	76582	77637	+	0	11	69.1648	s	76571	76576	-2.75084
gene_125	77685	77885	+	0	11	10.6052	p	77674	77679	-2.94397
gene_126	78387	79079	+	0	11	82.9494	s	-	-	-
gene_127	79089	79940	+	0	11	84.9871	s	79074	79079	-2.96035
gene_128	79995	81035	+	0	11	95.9426	s	79978	79983	-1.68877
gene_129	81085	81294	+	0	11	12.3746	s	81067	81072	-2.08025
gene_130	81529	81714	+	0	11	22.3043	s	-	-	-
gene_131	82620	84044	+	0	11	133.636	s	-	-	-
gene_132	84532	84744	-	0	11	7.50712	p	84754	84759	-2.9847
gene_133	84776	85051	+	0	11	19.8176	b	84760	84765	-2.59905
gene_134	85319	85555	+	0	11	20.3723	b	85306	85311	-2.53521
gene_135	85589	85942	+	0	11	32.3961	s	-	-	-
gene_136	86263	86535	+	0	11	3.79968	s	-	-	-
gene_137	88321	88629	+	0	11	29.0757	s	-	-	-
gene_138	89076	89333	-	0	11	7.13446	b	89342	89347	-2.82305
gene_139	89617	89823	+	0	11	19.6621	s	89601	89606	-1.96866
gene_140	89965	90366	+	0	11	54.3621	s	89950	89955	-2.70367
gene_141	90373	90954	+	0	11	76.8832	s	90361	90366	-2.41681
gene_142	91167	91382	+	0	11	21.1467	p	-	-	-
gene_143	91731	91919	+	0	11	24.0426	s	91716	91721	-2.79423
gene_144	92257	92652	+	0	11	40.1064	p	92242	92247	-2.70091
gene_145	92812	93084	+	0	11	24.8413	s	92797	92802	-2.7844
gene_146	93160	93654	+	0	11	60.1216	s	93147	93152	-2.70585
gene_147	93694	94134	+	0	11	37.8521	s	93685	93690	-2.16361
gene_148	94165	94356	+	0	11	7.15529	p	94155	94160	-2.96358
gene_149	94535	95782	+	0	11	145.386	s	94525	94530	-2.89475
gene_150	95783	96697	+	0	11	120.229	s	95773	95778	-2.51438
gene_151	96707	96955	+	0	11	34.5775	s	96697	96702	-2.16728
gene_152	96933	98903	+	0	11	206.621	s	96915	96920	-1.9172
gene_153	99413	101779	+	0	11	224.424	s	-	-	-
gene_154	102106	102399	-	0	11	11.0563	a	102409	102414	-2.01975
gene_155	102454	102870	-	0	11	16.0619	s	102874	102879	-2.98784
