 MetaGene Prediction Results

# Chromosome dna:chromosome chromosome:ASM2732v1:Chromosome:1:580076:1 REF
# gc = 0.316891
# bacteria
1	71	+	2	0.909328	partial (lack 5'-end)
686	1828	+	0	78.4452	complete
1828	2073	+	0	24.4267	complete
2605	2760	+	0	2.53088	complete
3010	3255	+	0	31.1038	complete
3319	3513	+	0	9.90833	complete
3529	4557	+	0	106.261	complete
4645	4797	+	0	21.4455	complete
4812	7322	+	0	290.59	complete
7294	7857	+	0	53.8366	complete
8107	8295	+	0	16.3346	complete
8296	8547	+	0	23.9554	complete
8551	9183	+	0	62.8485	complete
9468	9755	+	0	31.1282	complete
9923	11059	+	0	127.571	complete
11251	11892	+	0	55.1164	complete
12068	12244	+	0	10.8823	complete
13256	13564	-	0	31.6888	complete
13569	14057	-	0	42.4628	complete
14217	14432	-	0	15.9878	complete
14503	15138	-	0	76.1548	complete
15555	16310	+	0	53.1767	complete
16536	16967	+	0	39.1444	complete
17001	17426	+	0	49.1273	complete
17512	17784	+	0	18.7707	complete
17800	18414	+	0	28.7282	complete
18886	19242	+	0	39.392	complete
19252	19623	+	0	34.0421	complete
19825	20736	+	0	49.8216	complete
20743	21177	+	0	45.7553	complete
21577	22128	+	0	56.8421	complete
22389	23558	+	0	127.277	complete
23638	23838	+	0	18.6884	complete
23968	24135	+	0	16.869	complete
24214	24468	+	0	14.8295	complete
24468	24710	+	0	21.6664	complete
25371	25766	+	0	33.9413	complete
25848	26006	+	0	6.19447	complete
26261	26473	+	0	28.9447	complete
26479	27030	+	0	77.644	complete
27049	27345	+	0	31.2539	complete
27346	28233	+	0	105.592	complete
28730	29305	+	0	34.9335	complete
29552	30124	+	0	84.6679	complete
30093	30260	+	0	13.657	complete
30330	30548	+	0	21.1868	complete
30983	31153	+	0	20.5466	complete
31143	31703	-	0	43.1832	complete
31705	32325	-	0	74.0756	complete
32359	32820	-	0	44.001	complete
32851	33054	-	0	21.1172	complete
33130	33384	-	0	19.1493	complete
33463	33897	-	0	52.2281	complete
34195	34365	-	0	12.5748	complete
34435	35100	-	0	56.9997	complete
35113	35580	-	0	43.1865	complete
35902	36195	-	0	25.8855	complete
36514	36714	-	0	8.91588	complete
36977	37957	+	0	87.0298	complete
38789	38977	+	0	7.57545	complete
40542	41069	+	0	41.5956	complete
41319	41567	+	0	29.1855	complete
42352	42888	+	0	48.4601	complete
43180	43404	+	0	25.4304	complete
43401	43565	+	0	8.63841	complete
43593	44258	+	0	47.0698	complete
44403	44753	+	0	15.5171	complete
44891	45070	-	0	20.315	complete
45188	45511	-	0	26.7702	complete
45606	45866	+	0	1.60138	complete
46297	46671	-	0	42.0499	complete
47203	47421	-	0	16.3552	complete
47580	47855	+	0	16.0866	complete
48333	48929	+	0	69.4379	complete
48945	49190	+	0	20.2775	complete
49376	49642	+	0	41.8353	complete
49840	50163	+	0	26.9278	complete
50572	50724	+	0	14.1697	complete
50839	51168	+	0	51.6175	complete
51863	52357	+	0	38.1581	complete
52365	52769	+	0	24.8675	complete
52830	53207	+	0	16.1138	complete
53204	53488	+	0	8.44331	complete
53972	54568	+	0	84.0629	complete
54657	55271	+	0	59.177	complete
55443	55604	+	0	10.7411	complete
55588	55818	+	0	21.8587	complete
55984	56478	+	0	63.9321	complete
56715	56972	+	0	8.87009	complete
57194	57916	-	0	84.9953	complete
57944	58309	-	0	31.7803	complete
58362	58691	+	0	36.7517	complete
58716	59078	+	0	46.9814	complete
59082	59753	+	0	76.5489	complete
59740	60663	+	0	121.623	complete
60841	61005	+	0	16.2076	complete
61014	61406	+	0	8.25831	complete
61406	62353	+	0	92.6208	complete
62459	62785	+	0	29.7116	complete
62840	63058	+	0	17.3903	complete
63035	63556	-	0	81.2799	complete
63498	63680	+	0	8.80949	complete
63662	63985	-	0	30.0721	complete
64145	64360	-	0	17.4614	complete
64668	64910	-	0	7.07345	complete
65131	65730	-	0	46.3848	complete
65865	66248	-	0	47.981	complete
66227	67225	-	0	82.1798	complete
67293	67643	-	0	38.0354	complete
67650	67916	+	0	21.5607	complete
68091	68303	+	0	9.23514	complete
68591	68989	-	0	24.7692	complete
69269	69979	-	0	48.6239	complete
69992	70147	-	0	2.55195	complete
70530	70796	+	0	28.6973	complete
70899	72572	+	0	138.709	complete
72667	73434	+	0	68.0513	complete
73792	74580	+	0	66.5507	complete
74895	75197	-	0	20.3874	complete
75085	75393	+	0	18.0174	complete
75466	75642	+	0	2.31452	complete
75664	75816	+	0	3.23572	complete
76078	76572	+	0	39.3056	complete
76582	77637	+	0	53.5055	complete
78387	79079	+	0	64.1958	complete
79089	79940	+	0	71.0447	complete
79995	81035	+	0	86.5128	complete
81085	81294	+	0	3.08311	complete
81529	81714	+	0	16.4951	complete
82656	84044	+	0	110.558	complete
84532	84744	-	0	4.80897	complete
84836	85051	+	0	15.3598	complete
85319	85555	+	0	18.3499	complete
85589	85942	+	0	16.0963	complete
87037	87210	+	0	1.30716	complete
88321	88629	+	0	31.5451	complete
89076	89333	-	0	13.9593	complete
89617	89823	+	0	13.8019	complete
89992	90366	+	0	50.6765	complete
90373	90954	+	0	73.8719	complete
91167	91382	+	0	14.8699	complete
91731	91919	+	0	17.9895	complete
92257	92652	+	0	39.671	complete
93160	93654	+	0	55.0338	complete
