 MetaGene Prediction Results

# Chromosome dna:chromosome chromosome:ASM690v1:Chromosome:1:4016947:1 REF
# gc = 0.67214
# bacteria
160	1107	+	0	133.774	complete
1104	1703	+	0	108.421	complete
1700	2557	+	0	141.332	complete
2559	3158	+	0	102.97	complete
3190	3903	+	0	155.605	complete
4022	4810	+	0	196.579	complete
4960	5235	+	0	54.9537	complete
5636	7108	+	0	230.128	complete
7170	7790	-	0	52.5785	complete
8165	10060	+	0	471.121	complete
10223	11380	+	0	179.471	complete
11467	14178	+	0	531.341	complete
14199	17021	+	0	492.834	complete
17018	17494	-	0	89.9064	complete
17491	18042	-	0	103.481	complete
18043	18495	-	0	79.0589	complete
18492	18731	-	0	37.8751	complete
18735	19784	-	0	167.841	complete
19815	20447	+	0	59.0491	complete
20444	20668	-	0	37.6022	complete
20840	23032	-	0	451.158	complete
23029	23559	-	0	66.1638	complete
23604	24074	+	0	49.5962	complete
24091	24981	+	0	172.553	complete
24991	26613	-	0	365.81	complete
26701	29403	-	0	432.428	complete
29502	30185	-	0	140.772	complete
30337	32658	-	0	460.212	complete
32962	33546	+	0	116.417	complete
33607	34329	+	0	96.4666	complete
34312	34698	-	0	52.346	complete
34699	34938	-	0	30.5382	complete
35047	35259	-	0	4.53294	complete
35824	37962	-	0	549.974	complete
38211	38480	-	0	43.8171	complete
38495	39427	-	0	186.155	complete
39430	39879	-	0	96.7152	complete
39980	40768	-	0	154.06	complete
40828	41403	-	0	81.3116	complete
41403	41915	-	0	77.7689	complete
41960	42511	-	0	37.8383	complete
42585	45698	-	0	523.424	complete
45893	46543	-	0	82.5143	complete
46622	48268	-	0	384.592	complete
48271	48807	-	0	132.982	complete
48709	48942	+	0	9.76858	complete
49104	49637	+	0	140.107	complete
49644	50030	-	0	59.6064	complete
50131	50811	-	0	127.673	complete
50901	52124	-	0	297.897	complete
52244	52678	-	0	62.8898	complete
52706	54298	-	0	229.569	complete
54295	55149	-	0	116.002	complete
55230	55703	-	0	98.5011	complete
55723	58011	-	0	373.388	complete
58201	58608	-	0	85.3359	complete
58654	59106	-	0	100.352	complete
59115	59750	-	0	105.958	complete
59754	60386	-	0	122.441	complete
60534	61121	-	0	127.455	complete
61191	61763	-	0	105.714	complete
61852	63153	+	0	309.226	complete
63327	64361	-	0	263.805	complete
64529	66091	-	0	356.056	complete
66331	68127	-	0	298.088	complete
68289	69062	-	0	188.954	complete
69120	69488	-	0	52.2823	complete
69493	69774	-	0	65.8841	complete
69794	70804	-	0	217.935	complete
70801	71904	-	0	210.578	complete
71977	72945	+	0	171.69	complete
72950	73636	+	0	75.9022	complete
73662	74576	+	0	136.219	complete
74573	76108	+	0	263.755	complete
76477	78678	-	0	576.592	complete
78703	79908	-	0	300.091	complete
79975	80358	-	0	65.4679	complete
80355	81530	-	0	275.309	complete
81533	83326	-	0	415.981	complete
83414	83893	-	0	121.887	complete
84087	84728	+	0	106.375	complete
84763	84972	-	0	34.9371	complete
85222	86880	-	0	407.475	complete
87043	88680	-	0	352.043	complete
89053	90642	+	0	353.613	complete
90655	91413	+	0	123.004	complete
91467	96290	-	0	865.22	complete
96628	97737	-	0	199.201	complete
97841	99385	+	0	270.978	complete
99466	101895	-	0	392.09	complete
101960	102943	-	0	144.417	complete
103149	104042	-	0	188.649	complete
104039	104929	-	0	152.111	complete
105028	105237	-	0	31.3327	complete
105310	106230	-	0	185.884	complete
106334	107332	-	0	265.911	complete
107402	108280	+	0	167.332	complete
108943	109233	-	0	39.5324	complete
109239	110969	-	0	304.617	complete
110979	111638	-	0	157.262	complete
111745	113034	-	0	244.265	complete
113151	113375	+	0	48.5561	complete
113409	115160	+	0	366.169	complete
115289	115990	-	0	156.675	complete
116088	116786	+	0	185.563	complete
116834	118099	+	0	245.822	complete
118260	118457	-	0	45.5358	complete
118467	119144	-	0	145.482	complete
119160	120059	-	0	206.385	complete
120169	120675	-	0	122.898	complete
120752	121498	+	0	163.707	complete
121503	121892	+	0	63.9157	complete
121972	122544	+	0	107.487	complete
122547	122852	+	0	67.5094	complete
122939	126268	+	0	675.656	complete
126407	127753	-	0	328.013	complete
127915	129735	+	0	417.964	complete
129746	131989	+	0	171.501	complete
131977	132438	+	0	99.7346	complete
132435	132953	+	0	93.3585	complete
132950	133408	-	0	77.9183	complete
133417	133827	-	0	100.392	complete
133900	134682	+	0	181.267	complete
134826	135413	-	0	117.866	complete
135509	136177	-	0	148.679	complete
136184	136591	-	0	104.936	complete
136811	137011	+	0	27.8334	complete
137246	138472	-	0	319.93	complete
138555	138917	-	0	71.1387	complete
138921	140918	-	0	474.907	complete
141119	141541	+	0	80.7729	complete
141633	142433	+	0	176.599	complete
142680	143894	+	0	301.396	complete
143989	144417	+	0	105.08	complete
