 MetaGene Prediction Results

# Chromosome dna:chromosome chromosome:ASM52304v1:Chromosome:1:4043042:1 REF
# gc = 0.438867
# bacteria
410	1750	+	0	70.7837	complete
1939	3075	+	0	65.9799	complete
3187	3420	+	0	18.5367	complete
3436	4548	+	0	48.1604	complete
4566	4811	+	0	8.85317	complete
4851	6782	+	0	129.052	complete
6993	9458	+	0	147.519	complete
14846	15793	-	0	18.0347	complete
15914	17380	+	0	93.1005	complete
17608	18864	+	0	90.154	complete
19061	19945	+	0	90.5242	complete
19967	20557	+	0	35.4984	complete
20879	22156	+	0	104.983	complete
22495	23148	-	0	30.7644	complete
23145	23768	-	0	20.8641	complete
23867	24907	-	0	16.4015	complete
25220	25765	-	0	17.6161	complete
25851	26336	+	0	31.4334	complete
26813	28504	+	0	83.6902	complete
28519	28851	+	0	36.5559	complete
28866	29462	+	0	36.2084	complete
29480	29704	+	0	7.80821	complete
29771	30034	+	0	9.54269	complete
35913	36458	+	0	15.6445	complete
36477	37637	+	0	64.1539	complete
37719	39161	+	0	49.7266	complete
39158	39796	+	0	36.8827	complete
39870	40199	+	0	12.9354	complete
40305	40652	+	0	10.692	complete
40664	41653	+	0	13.9451	complete
41656	42483	+	0	28.2736	complete
42498	42857	+	0	15.7445	complete
42916	43659	+	0	21.2604	complete
43646	43945	+	0	1.92162	complete
43959	44798	+	0	56.347	complete
44847	45137	-	0	30.6392	complete
45632	47626	+	0	127.482	complete
47705	48472	+	0	68.8074	complete
48628	49941	+	0	62.5565	complete
50086	50646	+	0	30.177	complete
50639	51517	+	0	67.5373	complete
51661	52551	+	0	24.445	complete
52729	53022	+	0	5.88853	complete
53203	53367	+	0	11.9028	complete
53515	54384	+	0	51.0693	complete
54440	55297	+	0	52.1006	complete
55294	55671	+	0	21.2797	complete
55895	56158	+	0	18.0422	complete
56447	57721	+	0	88.9784	complete
57744	58697	+	0	65.3438	complete
58770	59396	+	0	46.1341	complete
59503	60069	+	0	29.9273	complete
60429	63962	+	0	188.312	complete
64062	64634	+	0	40.4649	complete
65860	66414	+	0	4.58065	complete
66404	67873	+	0	91.8617	complete
67876	68136	+	0	14.5871	complete
68215	68517	+	0	18.8476	complete
69146	69544	+	0	13.5558	complete
69625	70011	+	0	27.7804	complete
70498	73020	+	0	57.2909	complete
73099	73842	+	0	55.9553	complete
73811	74824	+	0	25.2879	complete
74886	76346	+	0	17.3826	complete
76343	76885	+	0	43.9487	complete
76983	78896	+	0	131.74	complete
79091	79867	+	0	31.8781	complete
79879	80754	+	0	70.9409	complete
80801	81694	+	0	44.878	complete
81770	82696	+	0	70.7655	complete
82770	84275	+	0	60.4998	complete
84277	84873	+	0	26.429	complete
84873	85754	+	0	19.5296	complete
85736	86593	+	0	42.4148	complete
86586	86948	+	0	28.4743	complete
86945	87448	+	0	24.7584	complete
87400	87609	+	0	14.016	complete
87615	88634	+	0	74.1591	complete
88726	90225	+	0	130.45	complete
101448	101912	+	0	20.5563	complete
101917	102483	+	0	2.58949	complete
102483	103574	+	0	20.6192	complete
103571	106003	+	0	175.459	complete
106155	107471	+	0	51.3417	complete
107475	108557	+	0	65.8181	complete
108673	109773	+	0	50.1319	complete
109788	110486	+	0	42.7719	complete
110479	110955	+	0	24.5587	complete
111046	112497	+	0	130.539	complete
112811	113452	+	0	27.7788	complete
113449	114849	+	0	79.7925	complete
114853	115284	+	0	10.4037	complete
115268	116017	+	0	43.8268	complete
116024	116536	+	0	28.1137	complete
116599	117255	+	0	34.802	complete
117531	117710	+	0	8.63815	complete
117853	118422	+	0	41.4232	complete
118539	119015	+	0	28.8499	complete
119110	119808	+	0	58.9482	complete
120060	120560	+	0	44.6593	complete
120591	120977	+	0	52.9879	complete
121067	121672	+	0	21.1057	complete
121909	125499	+	0	277.374	complete
125519	129160	+	0	211.506	complete
129333	129587	+	0	14.6022	complete
129701	130117	+	0	28.1829	complete
130159	130629	+	0	41.0892	complete
130683	132761	+	0	171.699	complete
132881	134071	+	0	92.524	complete
135363	135671	+	0	20.71	complete
135711	136340	+	0	52.2051	complete
136368	136991	+	0	39.7377	complete
136991	137278	+	0	29.2621	complete
137310	138143	+	0	55.5882	complete
138201	138479	+	0	15.695	complete
138496	138837	+	0	16.302	complete
138841	139497	+	0	52.5547	complete
139499	139933	+	0	30.2482	complete
139923	140123	+	0	20.9022	complete
140140	140409	+	0	17.0978	complete
140450	140818	+	0	25.1332	complete
140856	141167	+	0	26.6075	complete
141194	141733	+	0	47.0434	complete
141756	141941	+	0	4.57114	complete
141973	142371	+	0	30.4769	complete
142386	142940	+	0	56.5761	complete
142973	143335	+	0	23.5502	complete
143354	143860	+	0	52.7202	complete
143874	144053	+	0	13.9262	complete
144084	144524	+	0	32.1267	complete
144595	145821	+	0	39.7639	complete
145876	146529	+	0	53.4365	complete
146526	147272	+	0	33.9234	complete
147584	147802	+	0	13.0102	complete
147972	148337	+	0	35.0068	complete
148358	148753	+	0	22.6684	complete
148930	149874	+	0	79.6398	complete
149952	150314	+	0	23.473	complete
150442	151287	+	0	60.8429	complete
151302	152132	+	0	47.7417	complete
152129	152926	+	0	15.0593	complete
152936	153679	+	0	29.4809	complete
153841	154278	+	0	27.6509	complete
154299	154691	+	0	30.3264	complete
155155	155922	+	0	51.3434	complete
156108	156551	+	0	31.0119	complete
156722	157324	+	0	23.4999	complete
157420	158478	+	0	65.0004	complete
158514	159071	-	0	47.1939	complete
159169	159777	+	0	10.7277	complete
159778	160542	-	0	36.9959	complete
177080	178516	+	0	78.6391	complete
178532	178684	+	0	0.665927	complete
178662	179582	+	0	24.7328	complete
179592	180242	-	0	5.89911	complete
180341	181351	-	0	25.8094	complete
181344	182348	-	0	5.83617	complete
182367	183320	-	0	51.654	complete
183411	185000	-	0	27.2872	complete
185191	186435	-	0	42.9955	complete
186449	188377	-	0	78.1452	complete
188405	189568	-	0	41.4819	complete
189787	191154	-	0	73.3279	complete
191180	192031	-	0	36.4093	complete
192048	193013	-	0	42.8645	complete
193567	194022	-	0	21.6373	complete
194846	195409	+	0	28.4836	complete
195423	196049	+	0	21.4778	complete
196183	197031	+	0	44.6413	complete
197024	198475	+	0	65.2563	complete
198494	199840	+	0	112.645	complete
200274	202076	+	0	133.882	complete
202544	203455	-	0	25.4878	complete
203726	204361	+	0	7.29154	complete
204348	204887	+	0	19.3335	complete
205406	206923	+	0	16.2543	complete
